region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_1975,6.804796145,274.7695912,17196.35952,6.807811831,375.0542437,354.8233136,15.56238344,60.26634582,4.847312562,1
region_area_1976,,253.8282004,20106.41165,8.377518939,352.0808093,356.1355439,11.66130174,63.06652737,4.704273495,1
region_area_1978,7.085095883,257.4505659,21823.39907,5.585134714,,397.7231112,17.78489831,55.13828573,3.932839293,1
region_area_1979,7.201702375,198.4849768,37309.29897,5.372640496,279.9095595,406.0818245,13.43112501,63.7418939,3.883250198,1
region_area_1981,,260.5258455,20214.52136,5.740267317,324.5334958,549.5697234,20.38398974,72.85020686,4.258488737,1
region_area_1982,7.046548537,179.2564081,30570.11536,4.144312012,282.4698277,358.3695907,15.24700557,58.27230431,2.869226102,1
region_area_1983,,250.6197655,12635.67251,7.58157287,333.3602669,303.9392645,13.32253604,54.66461804,4.480574391,1
region_area_1984,7.732880078,240.2837022,47023.05066,7.921914177,287.8321662,577.8272811,15.08505401,71.32120916,3.510728004,1
region_area_1987,6.775631133,205.1464335,15525.69877,5.779322221,343.7772741,608.0842737,17.22354325,56.23902405,3.017544306,1
region_area_1989,8.164992426,329.1142485,29045.56595,7.688103757,335.2970787,394.888185,17.51162581,64.3257668,4.16249551,1
region_area_199,4.126528715,176.2487742,11216.25071,5.061200715,262.1899108,455.3464569,18.68092068,86.54865536,4.460200984,0
region_area_1990,7.773758137,302.236735,21688.92175,5.890099379,395.833358,365.936683,14.42955235,67.69931075,4.040974482,1
region_area_1991,7.295141332,233.1805352,13706.49162,5.583074482,301.3533462,434.7551794,18.16847006,73.95190919,5.056104024,1
region_area_1992,,180.6571872,8907.280434,6.523090259,328.2969018,535.329717,17.76241087,32.30037822,3.842113986,1
region_area_1993,7.657541728,281.5938984,35056.53704,7.351996275,364.8752538,315.7344093,18.58639641,72.32007471,4.792527452,1
region_area_1996,7.800421289,261.4441948,19873.60573,6.979864981,,458.7006405,7.129747096,55.91850265,3.345910382,1
region_area_1998,7.544305636,261.8250368,34359.70561,7.861982691,366.5574257,457.6256554,18.65847833,60.27774551,3.714096435,1
region_area_2,8.099124189,275.0101501,19909.84654,8.971072982,,428.7112131,16.97363693,66.53509251,3.05593375,0
region_area_20,,278.208939,22305.87222,10.02910727,,564.9250865,16.43669328,45.49781518,4.133422644,0
region_area_200,5.970035657,281.22322,16324.42001,4.989107986,315.9312337,337.891642,13.43098708,39.66924883,5.428674072,0
region_area_2000,7.442023084,245.537762,34566.0065,8.188537003,295.5813308,360.1901155,19.06701401,80.0733213,2.894651172,1
region_area_2001,6.559252621,215.4098115,30660.51448,8.547459502,273.269376,543.6888575,11.06330566,83.77733135,4.216315016,1
region_area_2002,7.035036795,271.2757783,19746.79806,6.754572235,372.657728,546.2889,15.40843324,68.01675839,4.557028866,1
region_area_2003,7.880685943,276.7777351,19487.18665,5.903763382,357.0831925,482.4740935,12.1002395,55.14416552,3.579983811,1
region_area_2006,6.538207173,265.7667568,12330.71138,6.995281056,390.5621488,475.457665,22.19440183,24.64777334,3.426266449,1
region_area_2007,6.373288071,231.7327955,17503.18425,6.166828783,368.4776336,421.68631,11.70364559,,4.538108781,1
region_area_2009,6.918062438,239.6867555,14052.75092,5.88738213,,348.4258398,17.9651008,66.85203061,3.566298462,1
region_area_201,,280.5452402,16162.56712,4.628851606,,458.9510364,8.921486899,,4.600927569,0
region_area_2011,7.361599832,282.5670732,29170.02559,7.625093767,375.8423012,399.3776454,13.95811637,39.64778687,3.751588622,1
region_area_2012,9.175586153,332.3681256,47853.19368,8.025465669,315.5288744,432.4232271,10.07413594,64.1855476,2.959684621,1
region_area_2014,6.550877193,196.5801614,25070.31355,5.411568052,285.9640559,379.7180841,8.759764784,,4.824825939,1
region_area_2015,6.510855611,274.6345125,15147.47627,7.362722695,390.1362616,447.1563643,12.19002582,52.45407542,4.225608376,1
region_area_2016,7.347030356,250.3876114,19073.56441,5.462021584,337.739448,423.3192305,12.58748239,56.90908397,4.2978807,1
region_area_2017,8.11195317,268.0403631,38184.77438,6.949311335,312.6553371,291.1742028,13.13292065,78.69709386,4.430750456,1
region_area_2018,,287.8578389,35434.58487,7.312838063,382.0826403,375.1375034,13.5588722,33.55486771,3.825936697,1
region_area_2019,5.985012451,202.1348576,20155.73928,7.418481866,275.8248512,488.4373603,18.12126576,99.1762327,3.764099674,1
region_area_202,8.369154354,234.2742691,12976.20514,6.296042443,316.6462348,503.5704399,13.09210649,87.14441032,3.629749331,0
region_area_2021,,211.8128617,25583.79682,6.492103522,,477.584901,14.21055408,52.44646225,4.514174613,1
region_area_2024,7.927969553,275.4949496,27402.32481,6.570488303,344.0314266,326.0184106,14.24212036,32.55352619,4.847262262,1
region_area_2026,7.078361074,249.1863377,16648.90538,6.626285276,349.2930945,482.3810009,17.35461638,59.74589394,3.263464731,1
region_area_2027,6.751668627,227.5670428,32040.81048,7.627102336,,477.2533719,11.31990774,47.6473955,3.735173416,1
region_area_2032,6.542281787,196.8292742,35966.04939,8.273867367,,484.1127155,21.47138659,54.24234215,3.794055433,1
region_area_2034,7.499844502,282.312759,22452.94038,7.516196841,,391.1040976,14.44324816,,4.663869576,1
region_area_2035,5.763772807,233.8475193,22026.00142,8.648085313,,386.6863885,10.65239835,63.41475681,3.253200107,1
region_area_2036,7.276863125,216.5718426,30397.20943,7.530828115,282.6419949,485.7510515,12.4311836,83.51488926,6.083772354,1
region_area_2037,7.493290816,267.1557703,9465.628716,4.642720736,342.205745,511.450347,11.35250722,53.06636272,3.74874691,1
region_area_2038,6.11602398,209.502792,22481.33213,8.162254624,,469.0979359,15.60028414,,3.984308829,1
region_area_2039,5.226895232,177.8914458,7907.635252,6.45711789,336.2069551,485.4373571,12.8300097,79.53501294,5.13805579,1
region_area_204,11.26782838,212.6702528,6040.674679,6.900603499,,326.6408711,11.87330935,25.64026693,4.153347001,0
region_area_2040,,306.72749,15097.32887,8.177610499,362.7165321,481.582419,14.67593189,40.40229832,3.227940799,1
region_area_2041,6.420640206,231.0668904,26034.83301,9.405808216,309.7029995,483.1698236,17.82939599,57.71163575,3.139940274,1
region_area_2042,7.669012537,256.369526,11579.7465,3.958468471,356.881631,417.8266133,10.93404486,83.35880782,4.589512953,1
region_area_2043,7.128062255,242.1747113,25227.84996,6.303033706,319.9959717,429.4099802,12.97036617,78.58349123,4.510595264,1
region_area_2044,,159.6905199,14476.64051,5.093351397,281.9433876,522.3373064,15.11879339,86.78645871,3.895572062,1
region_area_2045,6.615350135,230.014552,26393.16842,9.004349406,,506.4685615,12.89159537,78.37736862,4.453443265,1
region_area_2047,7.459124173,245.8026075,33173.80422,7.246563363,,544.2719972,17.43905154,38.48306809,3.544751521,1
region_area_2048,,272.447025,32269.80975,8.460427289,304.7068519,367.4635666,12.92474056,51.48923861,4.804828567,1
region_area_2049,7.096047101,272.2821353,17240.32588,8.876662317,323.3619914,452.6485995,16.6812003,78.23709062,4.785637378,1
region_area_2051,,235.5152848,32329.01962,8.091776293,293.6833338,627.249794,8.453506272,51.57207431,5.493180964,0
region_area_2053,3.84645395,262.5310957,14686.5882,7.253062108,327.6572471,381.3743736,21.8701695,35.89652885,3.143430669,0
region_area_2055,9.380007092,217.0436473,32471.76113,7.037724038,,508.418062,12.88488535,56.90831727,4.566253696,0
region_area_2059,7.031684051,251.7759966,24510.81237,5.513463002,402.0139452,381.7213971,12.95181897,89.30743338,4.422182857,0
region_area_206,7.895469246,205.039671,7769.920929,6.900451421,259.0579926,417.8372172,16.52504096,63.13101758,4.2369473,0
region_area_2061,5.29419539,285.0452897,26811.50788,3.306547611,370.3535778,581.0800271,12.88077329,44.79068257,3.522454093,0
region_area_2062,7.257930995,238.5395124,24354.63999,6.89144315,,356.3967846,10.99795272,61.67616614,4.266922561,0
region_area_2063,9.250491639,235.2159014,22749.48316,7.096852144,375.7534367,446.5987616,15.50796074,44.90397033,3.996339179,0
region_area_2065,,235.7676222,19764.93226,7.200281262,,303.5829981,13.0391595,,3.017984971,0
region_area_2066,6.741245821,247.6068918,23566.03752,7.289773399,316.3197154,510.2478984,11.76807317,31.89348383,3.500970574,0
region_area_2067,6.81170227,312.1634559,15149.79468,6.751296546,,407.8921189,12.09851588,66.37264933,3.275008408,0
region_area_2068,6.966942962,273.6641557,25441.36093,7.078972622,,657.4549388,17.4962825,38.84764681,4.356931133,0
region_area_2069,7.446089059,229.9207268,17763.6158,9.571704428,329.2041353,374.2391734,13.08749107,49.16624066,2.948657439,0
region_area_207,7.947485786,320.5832977,34441.07824,6.653472589,390.849336,435.732814,13.85426131,56.75081132,3.70085384,0
region_area_2070,6.210647606,242.9906291,19330.34058,8.488075465,,411.4882642,18.33049227,61.38921599,3.21212398,0
region_area_2071,7.341547112,238.4462931,21273.76188,7.479192442,,342.1892934,16.94733409,55.13415102,4.025643696,0
region_area_2072,7.051396426,238.1927733,15423.69209,8.566713135,342.3077865,571.8957605,14.3856067,,3.172091114,0
region_area_2073,6.64261391,277.3017226,13730.56393,8.755956334,258.2045943,285.1767123,12.88422981,,3.807720799,0
region_area_2074,10.14629048,292.9256246,24649.97956,4.498561883,347.8148378,358.5890391,17.71979894,73.11654536,4.481552363,0
region_area_2077,6.043212071,201.9222126,24207.38648,8.109261237,,421.0142889,10.19005012,107.7009669,4.196726496,0
region_area_2078,5.84111884,245.3907846,17722.26437,5.341486341,411.1037862,633.0685748,17.7345407,93.18569068,4.237560418,0
region_area_2081,5.903993501,247.0486165,19399.52678,7.337083902,329.0143853,334.1506808,18.61037228,77.27280159,3.820021216,0
region_area_2082,10.28412608,300.0980894,23259.31726,3.026455336,285.1510263,478.9712639,5.293466455,67.73761619,2.844632741,0
region_area_2083,9.57822672,256.522633,33080.89364,5.355037308,357.4434139,343.1749111,17.08996143,69.02108803,3.419238762,0
region_area_2084,7.094830834,190.6807571,18975.94831,7.267140787,423.7910869,538.3715235,18.66117661,68.76358169,3.628459629,0
region_area_2086,9.687260028,240.9367598,18752.88121,6.76819597,,471.1752093,9.211873165,64.34324871,3.085835467,0
region_area_2087,6.52744059,231.846886,22444.38659,10.17016625,272.6079054,361.1687876,12.10136514,,3.567180517,0
region_area_2088,,244.403377,18753.51657,8.380201048,328.0857513,488.2076928,13.27790155,52.78895753,2.373437694,0
region_area_209,6.48819324,276.2557994,34864.7327,8.646881663,386.2507485,334.6148409,12.8015448,97.22786019,4.592073571,0
region_area_2093,,264.989951,19026.97765,7.329913473,,431.2452783,16.93073919,74.74443063,3.986882335,0
region_area_2094,6.890274539,236.5180374,12218.40076,7.718125432,351.4029853,404.5455812,17.1698969,86.74682292,4.100696951,0
region_area_2096,11.56876797,243.6983382,39234.77499,8.555951686,236.7405741,473.5401018,19.73317698,81.61152917,3.761288428,0
region_area_2097,10.16483856,245.0766916,28915.94803,6.996878045,317.2703217,289.2704357,18.5573096,63.17745845,2.937686205,0
region_area_2098,8.722311224,196.0205083,20256.65788,10.34718786,,622.4329735,13.15834011,94.94170621,3.009289196,0
region_area_2099,3.717703935,234.1233215,14841.54681,9.23015934,,304.0225991,13.04729093,112.1760274,3.780258731,0
region_area_21,6.660212026,219.0576375,30944.6684,5.553958509,311.6759715,533.7762975,17.98923519,77.15731805,3.749701241,0
region_area_210,5.869736755,258.4993458,22244.52305,6.292953718,353.3091001,475.7214808,14.94310023,77.93773707,4.689315048,0
region_area_2101,6.071183422,188.9978741,14852.83549,7.788730267,,399.4078092,17.12853149,100.5559399,5.036334154,0
region_area_2103,9.913703797,210.8721382,32130.30112,5.804705293,406.0406723,551.3257702,11.65132376,46.19691024,5.55466674,0
region_area_2104,,216.5141199,19919.6294,6.973340864,352.710167,430.2257129,17.8810534,46.11734038,3.428095926,0
region_area_2105,4.229224559,258.4431201,21214.67533,6.539737201,305.0202378,498.5608615,13.59442404,65.42256991,3.73313957,0
region_area_2106,9.135451944,283.9492223,32105.59193,6.444885649,,381.0348085,16.43977629,68.81204208,3.643686803,0
region_area_2107,3.906567514,203.5927368,17858.0217,7.058249528,325.1279562,352.513791,7.742198277,75.31634629,3.204795726,0
region_area_2108,7.384048888,199.0700674,14418.28434,8.780156948,348.7072113,326.6845879,13.59898304,58.97650224,5.337987102,0
region_area_2110,8.524296363,192.5841332,12658.48197,10.95957523,348.0132054,397.1908873,12.89495759,69.69209863,4.343059524,0
region_area_2111,5.706130889,249.8917176,25815.9139,6.078734852,,493.929089,11.74260683,79.58897741,4.32639437,0
region_area_2112,3.71517136,249.8572833,15901.10196,8.256387659,291.8492802,381.952136,12.07857723,,2.35333814,0
region_area_2113,6.519847784,233.9998885,14284.95273,8.084267242,373.8366886,505.5229535,11.74347478,58.776649,3.272286086,0
region_area_2114,7.910640914,241.2014903,16461.80713,5.149665364,395.0509893,304.2836394,17.76365165,82.53202192,3.88660269,0
region_area_2115,6.587464617,261.9431675,28990.60266,8.578854617,267.9475054,515.013752,14.15969055,69.09147487,4.096841156,0
region_area_2116,4.30002934,269.0937767,17640.16275,7.222506632,332.5797454,434.3144003,15.11073706,70.16583119,4.586448405,0
region_area_2118,8.884934503,196.051597,17621.69493,7.963163485,342.2225868,296.9957768,15.29972369,42.40405418,4.714163453,0
region_area_2119,10.5047602,194.5413884,31320.5504,7.423694305,403.6986458,501.3210335,12.10883244,75.75670808,4.681366362,0
region_area_212,5.30414266,211.7422489,25299.81637,5.981232489,301.2458024,507.8953905,15.11803033,61.23051322,4.165723664,0
region_area_2120,,269.8485363,31045.04299,6.467516105,264.6456507,421.5761511,16.31392794,70.96767244,1.984614867,0
region_area_2121,6.946717558,264.9439339,32946.87233,5.179447757,334.1846832,328.9886363,12.91495621,15.7998768,4.93498603,0
region_area_2122,8.107091815,263.8031636,24532.17425,5.932411767,322.842169,527.5950494,14.45703141,59.97528556,2.769164071,0
region_area_2124,5.098967068,247.9165273,21683.05958,7.451094474,292.9965394,434.7711118,11.03259045,51.33596002,4.333667365,0
region_area_2127,8.978997745,263.8656622,19031.02169,4.986705555,317.6854461,483.2553877,15.99607857,66.20203762,4.656316782,0
region_area_2128,5.514747799,279.5098144,35343.93339,4.04179774,,536.2173808,15.03598206,46.89550784,2.798158402,0
region_area_2130,6.731278124,279.9027802,15058.44356,4.814496738,316.6252117,454.0634388,13.88757919,76.38883934,4.190484029,0
region_area_2131,7.191962029,279.1838333,15395.77389,7.093792008,335.5227317,305.0205842,14.03729333,50.86336454,4.102719041,0
region_area_2132,,241.1564946,30524.3986,6.070638632,388.413722,392.1617584,19.3003218,73.77280572,4.938389194,0
region_area_2133,7.12771121,224.4639924,19309.87526,6.228581582,373.2823384,305.4908255,7.378399392,88.90592693,3.396184931,0
region_area_2134,5.632040992,254.5043713,19346.22729,7.742987447,266.092224,718.3313645,15.8572524,69.31092633,3.511984837,0
region_area_2135,,234.7939195,13361.53083,8.953845681,335.8351065,477.5491542,19.68692561,80.19923299,4.4110576,0
region_area_2136,7.95502634,295.1697888,32405.71867,3.013234424,308.3886746,444.0168039,16.3594834,67.79577377,3.955916726,0
region_area_2137,7.775049501,245.9526327,22330.04489,5.800319141,417.6943075,381.7208605,11.06918294,,4.699482756,0
region_area_2138,5.168340328,257.0436459,17914.64504,10.93518982,,367.8019709,5.007888068,72.19970049,3.841162625,0
region_area_214,4.077607725,258.6119386,18195.25895,7.61916333,,298.4701931,13.41169203,35.93955649,2.758658531,0
region_area_2140,7.272362197,279.8610313,16405.0643,7.284943004,273.0220248,528.7144797,17.98395558,67.21941715,3.99658137,0
region_area_2141,3.691932693,253.2859585,9440.088803,10.0388155,313.8839991,553.7908334,15.54118468,65.32010071,3.846606955,0
region_area_2142,,271.9008534,27158.98254,7.571126086,275.4039013,482.2010897,15.86441741,35.82540197,4.688955207,0
region_area_2143,7.692523534,271.5930424,26687.15275,7.981399938,300.7039587,574.6319737,13.96677513,77.13093969,4.522431964,0
region_area_2144,8.157518083,287.1183309,27931.51321,5.898865301,326.069068,521.6926641,13.48657485,80.80195836,4.469430538,0
region_area_2146,5.689554344,253.1386136,17493.95523,5.2155452,385.9424684,489.3428524,21.79797376,,3.732170265,0
region_area_2148,9.814247469,228.4861076,30576.25171,6.089116569,,546.825632,12.44400422,46.37404849,4.317531287,0
region_area_215,,156.6331543,37928.44699,5.304629724,,368.9937676,12.31210849,71.23489017,3.87385335,0
region_area_2150,,229.9288471,18282.37409,7.57006859,326.9319687,407.3261509,9.543369333,57.96607898,2.757856838,0
region_area_2151,9.14912671,213.4571652,21463.364,9.515864319,,511.6719018,15.77204424,83.80655053,4.805641211,0
region_area_2155,4.98167205,271.724449,20988.39262,7.680857783,233.2939267,383.7298781,12.34017536,46.06502985,4.47514849,0
